facebookUrl,profileName,date,text,label
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Jelti Juita,2023-11-02T09:43:11.000Z,Hiduplah Indonesia Raya 👍,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sofyan,2023-10-30T11:49:45.000Z,Pengen punya pemimpin seperti Umar bin Khatab. Apa ada di zaman sekarang ya...,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Marlundu Situmorang,2023-11-04T10:45:40.000Z,"Siapapun presiden nya,,saya masih tetap bekerja sebagai seorang pedagang keliling....
""Gak kerja,,gak makan""....",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Subiyantoro Subiyantoro,2023-11-02T13:44:16.000Z,"Ah sungguh tha 
Kalo kalah lagi apa gak marah",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Perdana Yan,2023-10-30T11:47:05.000Z,Tolong bikin uang kuliah di PTN murah pak...Krn skrg kuliah di PTN termasuk mahal dan tak terjangkau kalangan menengah,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Natal Zai Holi Dgb,2023-11-03T10:44:11.000Z,Luar biasa,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Santi,2023-11-03T13:47:38.000Z,Tetap prabowo,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Marco Alexandre,2023-10-30T23:27:17.000Z,PRABOWO PRESIDEN 🔥💪💪💪💪,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sandi Ilham,2023-11-04T10:50:38.000Z,Prabowo Gibran presiden 2024,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Santy D'smithz,2023-10-30T11:34:23.000Z,Mantappp,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Imam Muchlis,2023-11-04T03:13:03.000Z,ISTIMEWA.....itulah indonesia...bhenika tunggal ika..,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ryan Al Wayenk,2023-11-04T03:09:39.000Z,Mau siapa yg jadi presiden. Saya mah ttep mitra Gojek 😔,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Nikmah Shellmavifa,2023-10-31T17:45:00.000Z,Alhamdulillah,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Arif Ahmad,2023-10-30T13:05:01.000Z,Pak Prabowo😍,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,SiBudikecil Putra Logammandiri,2023-11-04T12:45:59.000Z,"orang"" yg FANATIK yg bikin kisruh !!!
semua orang mempunyai HAK masing , pilihan nya masing'' ,, dan tdak harus saling menjelek jelekan .",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Rayon Adodi,2023-10-31T03:51:12.000Z,Salam pak presiden,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Siti Mariyam,2023-11-04T09:13:58.000Z,Alhamdulillah punya cawapres yg solid,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Safnidar Nidar,2023-11-04T02:30:45.000Z,"Seakan akan netral , di balik itu....pasti paham keen..",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Nainy Noer,2023-10-30T13:35:06.000Z,"Sejuk...
Sesejuk pandangan mu 
Semoga Indonesia menjadi sejuk di tanganmu ❤️❤️",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mas To,2023-11-03T10:35:20.000Z,Alkamdulilah Rukun santun semua..benar2 presiden pilihan terbaik..,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Dimas Saputra,2023-11-05T04:48:39.000Z,Siapa pun persiden nya saya tetap ngojol🤣🤣🤣,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ahmd Fais Firmansyah,2023-11-03T02:20:08.000Z,Damai indonesiaku...!siapa sja yg tr.plih smoga bsa mngayomi msyrakat kcill dn bsa mmjukan indonesia. Amienn,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Endang Rmp,2023-10-30T17:51:55.000Z,aamiin,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Erikardo Simorangkir,2023-11-01T11:02:57.000Z,kenapa ga ikut calon wakilnya skalian,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Aeis Bersamaselamanya,2023-11-01T14:33:33.000Z,Siapapun yg menang ttp yg kalah bakaln jdi mentri 🤭,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Dolina SupitTampi,2023-11-05T03:47:23.000Z,Saya 100 % Prabowo Subianto,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Wahyu,2023-11-04T04:40:51.000Z,capres nya yang damai tapi pendukungnya yg ngajak tawuran 🤣,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Juhaidi,2023-10-30T13:58:13.000Z,Alhamdulillah,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Irfan Fahrizal,2023-10-30T15:30:40.000Z,"Tpi gak seru ah yg tim suksesnya memprovokasi...menjatuhkan lawan
..",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Syane Ratulangi,2023-11-03T08:38:28.000Z,Damai itu indah Amen,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Indra Aditya Cahaya Langit,2023-11-04T02:59:17.000Z,"aku nggak diajak ta...?

TTD ""capres salafi""",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mas Kuat,2023-11-01T09:30:31.000Z,Kelihatan kalau orang munafik di gayanya kalau bercerita Terbantabatah,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Alipmamonto,2023-11-03T09:25:00.000Z,Mantap bapak prabowo,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Amiyati,2023-11-03T07:14:22.000Z,Semoga PK Prabowo yg tetpilih,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Bereng Bereng Matami,2023-11-02T23:50:45.000Z,"Ada gak daerah Medan yang melihat komentar ini?
Kalo ada ayo taruhan siapa yang jadi presiden tahun 2024,kalo saya udah jelas pilih pak Prabowo",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Fiong Kasse,2023-11-05T00:38:54.000Z,"Tenang pak Prabowo,,rakyat bersama Prabowo gibran",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Antoni HS,2023-10-30T11:40:30.000Z,Semangat !!,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sanie Jha,2023-10-30T13:54:50.000Z,th depan pak Prabowo Subianto presiden ku♥️♥️,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Edo ArmanHadi,2023-11-03T12:43:44.000Z,All in Prabowo tahun ini,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ucok Bakul Bawang,2023-11-03T04:11:50.000Z,Aamiin,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Feny,2023-11-01T14:59:02.000Z,Muak dgn pencitraan makan siang ..kek begini,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Fajar Samsur Rachmat,2023-10-30T12:31:38.000Z,Pertandingan persahabatan.,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Nopi Kucarkacir,2023-11-02T16:22:10.000Z,Insyaallah pak Prabowo Subianto,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Reky Suhendri,2023-11-02T03:39:45.000Z,Kalian makan enak2 gk liat masih bnyk masyarakat yg kadang makan kadang enggak,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mazhari,2023-10-30T16:28:41.000Z,Semoga pak Prabowo Subianto dan mas Gibran jadi presiden,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Fian Jemerot,2023-11-03T10:05:04.000Z,NTT siap,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Gheny Vanizta,2023-11-03T08:45:18.000Z,Siapapun yang terpilih.. Profesi saya tak kan berubah...,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Syamsuriyadi Sur,2023-10-30T13:18:02.000Z,Sudah waktunya Prabowo RI 1,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Julak Kendilo,2023-10-30T12:32:21.000Z,Kita rakyat sama nonton sepak bola yg ribut penonton antara dua kubu setelah selesai sepak bola belum keluar lapangan pertandinga sudah jabat tangan bahkan poto bersama,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Beri Untung Sianturi,2023-11-03T15:39:49.000Z,Bagus lah...,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Raina Utiarahman,2023-11-03T09:41:15.000Z,Hebat sekali,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yudo BriLink,2023-11-01T13:46:20.000Z,"Putra2 terbaik Bangsa,menang jadi Presiden,kalah jadi Menteri",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ikrom Gaoh,2023-10-30T22:05:51.000Z,"Prabowo lebih rilex...
Kita sambut pak prabowo Gibran presiden 2024",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Hendra Sinulaki,2023-10-31T13:06:43.000Z,"Menang kalah itu biasa, tapi yg luar biasa pendukungnya",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Makruf,2023-11-01T15:11:30.000Z,Saya dukung pak Prabowo untuk Indonesia lebih baik,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sarmaji Coi,2023-11-01T11:05:57.000Z,Prabowo gibran menang,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Bang Be,2023-11-03T04:25:08.000Z,"Sudah nggak seperti 2019 lg kah,,",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,R,2023-11-02T02:42:56.000Z,"Sampai kapanpun BPK Prabowo Subianto  tetep idolaku tetep pilihanku
Sehat slalu pak",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ketut Wernen Nyok,2023-11-03T15:10:06.000Z,Pak Prabowo👆,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Agustian,2023-10-30T14:24:44.000Z,Luarbiasa.. 😊👍👍,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Aji Jaya,2023-10-30T12:28:24.000Z,Sejuk....,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,YuNi Keiysa Chibi,2023-11-04T13:09:25.000Z,"Bismilla yok,pak Prabowo jdi presiden kita 🙏🙏",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Muhamad Nasir,2023-11-03T07:05:54.000Z,Mantap sekali ini baru Indonesia,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Nico Bimantara,2023-11-03T02:04:37.000Z,Yg di dukung saling  merangkul. Yg dukung saling pukul ..,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Hendro Wibowo,2023-10-30T23:07:08.000Z,Yang berselisih itu netizen pemilihnya,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mang Har,2023-11-04T11:44:48.000Z,Jangan kayak sekarang ya...,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Choiriyatun Choiriyatun,2023-11-01T23:03:22.000Z,Salah satu yg menang..semua yg kalah di jadiin mentri..biar tidak ada yg tersakiti..dgn pilihan 2024,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Rizqy Ainul,2023-11-01T11:31:22.000Z,Saking takut kalah kader partai lainpun dibajak,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Chaerul Effendi,2023-11-04T11:27:53.000Z,adem ngeliatnya Prabowo presiden,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Al Muttaqin Ermiati,2023-11-04T04:18:33.000Z,lha klo yg calon2nya aja damai. tp pendukung2e kox jelek2in kono jelek2in kene..,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Herfi Uncu,2023-10-31T16:40:09.000Z,Mantab untuk memilih prabowo,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Apden Prasetyo,2023-11-03T10:26:20.000Z,Ademm,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Evodius,2023-11-03T01:34:24.000Z,"Tetap prabowo gibran,saat nya kaum melenia berkarya,satu kan pilihan untuk prabowo gibran",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Rojyeb Frankenstein,2023-10-30T21:47:25.000Z,ALL IN PRABOWO Gibran presiden 🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,David Ong,2023-11-03T03:13:05.000Z,foto bareng pak ahok kapan pak?,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,M Husen Toha Husen,2023-10-31T10:36:26.000Z,Sing menang prabowo ke jadi persiden na,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Bismillah Yakin,2023-11-05T03:10:31.000Z,Yang jelas siapapun yg jadi presiden dari 3 kandidat tersebut....Saya tetap Nguli.....😅🤭🤲,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ivan Khristian,2023-11-01T18:02:42.000Z,LAPOR!! Yang di arus bawah malah pada gontok²kan Pak. Laporan Selesai!!,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Art,2023-10-31T11:52:43.000Z,Saya ikut lapar,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Blekeduk Duk,2023-10-31T03:40:36.000Z,ya... Damai itu indah...,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Fathurrohman,2023-11-02T01:16:50.000Z,"Percuma kalian komen banyak"" gak di baca juga kok keknya 🌟",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Aling,2023-10-31T17:34:40.000Z,Prabowo menang,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Olsen Sumual,2023-11-03T06:02:17.000Z,Prabaowo opaku Ri satu,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Arwan Patulak,2023-10-30T11:30:50.000Z,Joss,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Bagos Margi Kuncoro,2023-11-03T17:34:33.000Z,Sukses Pak Prabowo👍,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Alan Gia,2023-10-30T11:32:52.000Z,Nahh begini kan lebih mantap dan sejuk . Bravo para Bintang indonesia,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Romana Lus Rapar,2023-11-05T01:43:34.000Z,Bpk Prabowo Subianto  dan Bpk Gibran sukses menjadi Presiden dan wakilnya,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Hamdin S Saulana,2023-11-03T04:51:34.000Z,Berharap ketiganya sepakat mendukung perjuangan rakyat Palestina..,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Heriyanto Iqbal,2023-11-03T10:08:57.000Z,Prabowo ♥️ Indonesia 🇲🇨 Aamiin yra Allah 🤲 THN 2024,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Rio Pohajouw,2023-11-02T04:12:47.000Z,Bpk. Prabowo the next President.,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sutarja Cakil Pmi,2023-11-03T11:56:12.000Z,Saya suka semua karna itu bapaku semua,
