facebookUrl,profileName,date,text,label,Unnamed: 5,preprocessing-result
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Herman Choosky,2023-09-14T02:55:22.000Z,"Slmt dn trimaksh bpk yth ytm.
Maaf bpk, mohon bantu kmi. Kmi sdh bekin
Laporan  ke kemenko polhukam ttg
Mafia devoloper,  mafia tipuxx ,php php.
Kmi mau uang kmi kembali utuh.
Tlg bpk yth ytm, laporan no ,07563.
Hpkuxxxxxxxxx 18345.
Dan bpk,mohon bantu proses hingga cpt selesai.
Dan juga bpk melarang penjualan property
Jk brg nya blm jadi. Blm punya suratxx
Lengkap. Spy rakyat bnyk tdk kna tipuxx.
Masuk jalur pengadilan, juga ssh menang.
Sblm dan ssdh nya, maaf dan
Bnyk mksh.",Spam,,"['slmt', 'dn', 'trimaksh', 'bpk', 'yth', 'ytm', 'maaf', 'bpk', 'mohon', 'bantu', 'kmi', 'kmi', 'sdh', 'bekin', 'lapor', 'kemenko', 'polhukam', 'ttg', 'mafia', 'devoloper', 'mafia', 'tipuxx', 'php', 'php', 'kmi', 'uang', 'kmi', 'utuh', 'tlg', 'bpk', 'yth', 'ytm', 'lapor', 'no', 'hpkuxxxxxxxxx', 'bpk', 'mohon', 'bantu', 'proses', 'cpt', 'selesai', 'bpk', 'larang', 'jual', 'property', 'jk', 'brg', 'nya', 'blm', 'blm', 'suratxx', 'lengkap', 'spy', 'rakyat', 'bnyk', 'tdk', 'kna', 'tipuxx', 'masuk', 'jalur', 'adil', 'ssh', 'menang', 'sblm', 'ssdh', 'nya', 'maaf', 'bnyk', 'mksh']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Aisi Maharani,2023-09-14T01:30:29.000Z,"dengan kenyamanan didalam kereta cepat tsb kita jadi mengerti fungsi gunung2 di bumi ini yg mirip dgn fungsi dinding kereta.
andai bumi yg berotasi dgn kecepatan tinggi ini bulat spt telur tanpa ada gunung2, mungkin semua yg berdiri di bumi ini akan senasib dgn yg berdiri diatas atap kereta yg bergerak cepat.
itulah konsep gravitasi.",Ham,,"['nyaman', 'dalam', 'kereta', 'cepat', 'tsb', 'erti', 'fungsi', 'gunung', 'bumi', 'yg', 'dgn', 'fungsi', 'dinding', 'kereta', 'andai', 'bumi', 'yg', 'rotasi', 'dgn', 'cepat', 'bulat', 'spt', 'telur', 'gunung', 'yg', 'diri', 'bumi', 'nasib', 'dgn', 'yg', 'diri', 'atas', 'atap', 'kereta', 'yg', 'gerak', 'cepat', 'konsep', 'gravitasi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rochani Nurdjaja Simatupang,2023-09-13T22:53:34.000Z,Yes_Yes_Yesss!🇲🇨,Spam,,"['yes', 'yes', 'yesss']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ulumuddin Izza,2023-09-13T21:57:37.000Z,Mantap Pak Presiden,Ham,,"['mantap', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Agus Triwidyo,2023-09-13T20:49:09.000Z,"Hebat luar biasa, semoga bermanfaat
Semoga selalu sehat dan semakin sukses",Ham,,"['hebat', 'moga', 'manfaat', 'moga', 'sehat', 'sukses']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yossy Bambang,2023-09-13T16:06:51.000Z,"#RUSAK #BANGSA INI BILA #KRIMINALBIADAB MENAHUN INI DAPAT #TERUSTEGAK DI TENGAH2 #PEMIMPIN/ORANG2 #TERHORMAT/PEMANGKU #KEWENANGAN DENGAN #TRANSPARAN, BPK PRESIDEN..!!??
#BEBALKRIMINAL",Spam,,"['rusak', 'bangsa', 'kriminalbiadab', 'tahun', 'terustegak', 'pimpin', 'orang', 'hormat', 'mang', 'wenang', 'transparan', 'bpk', 'presiden', 'bebalkriminal']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dewi Yanti,2023-09-13T14:06:33.000Z,"Keren, Presiden Jokowi 👍
Kapan, operasional untuk umum & berapa tarif dari Halim ke Stasiun Padalarang ?",Ham,,"['keren', 'presiden', 'jokowi', 'operasional', 'tarif', 'halim', 'stasiun', 'padalarang']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Lis Niwati,2023-09-13T12:21:43.000Z,sapa pun yg jd presiden asal k pemimpinan ny adil  dan harga2 seperti smbsmo d sntndar kan enak klau orang ad penghasila mantap seperi kami pengahsilan dk menentu seperti kini beras yak ampun mahal ny  harga ny melngit gak pp orang seperti  kami dk dpt bntuan tp tlng turun harga2 bahan pngan  dan smbako ny iya pak presinden moga 3 peiode lanjut,Spam,,"['sapa', 'yg', 'jd', 'presiden', 'k', 'pimpin', 'ny', 'adil', 'harga', 'smbsmo', 'd', 'sntndar', 'enak', 'klau', 'orang', 'ad', 'penghasila', 'mantap', 'per', 'pengahsilan', 'dk', 'tentu', 'beras', 'yak', 'ampun', 'mahal', 'ny', 'harga', 'ny', 'melngit', 'gak', 'pp', 'orang', 'dk', 'dpt', 'bntuan', 'tp', 'tlng', 'turun', 'harga', 'bahan', 'pngan', 'smbako', 'ny', 'iya', 'presinden', 'moga', 'peiode']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nersudin Saragih,2023-09-13T12:14:00.000Z,Mantap pak presiden salam sehat selalu,Ham,,"['mantap', 'presiden', 'salam', 'sehat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Wenny Hairun,2023-09-13T11:32:16.000Z,Alhamdulillah Inshaa Allah Rempang ada jalan keluarnya yang terbaik tidak ada korban yang saling merugikan sangat menyedihkan 😍🇮🇩,Spam,,"['alhamdulillah', 'inshaa', 'allah', 'rempang', 'jalan', 'keluar', 'baik', 'tidak', 'korban', 'rugi', 'sedih']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bunda Chaca,2023-09-13T11:31:40.000Z,Kereen pak.. Terima kasih Pak Jokowi 👍,Ham,,"['kereen', 'terima', 'kasih', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ali Batam,2023-09-13T10:36:47.000Z,sehat selalu bpk Presiden Joko Widodo,Ham,,"['sehat', 'bpk', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Abdul Falah Santoso,2023-09-13T10:05:54.000Z,Bapak keren... saya aja blm ada nyali. Good job my president,Ham,,"['keren', 'aja', 'blm', 'nyali', 'good', 'job', 'my', 'president']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Zainal Bin Ahmad,2023-09-13T09:45:58.000Z,Tahniah.  Mau dicoba nanti.  Tapi kapan tarikh operasinya.  👍👍👍,Ham,,"['tahniah', 'coba', 'tarikh', 'operasi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tuti Sihombing,2023-09-13T09:43:17.000Z,Semoga selalu sehat ya  Pak Jokowi 🙏🙏🙏,Ham,,"['moga', 'sehat', 'ya', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Erika Pardede,2023-09-13T09:42:41.000Z,Seperti ICE nya Jerman,Ham,,"['ice', 'nya', 'jerman']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Auwal H Muhammad,2023-09-13T09:40:59.000Z,"This is a welcome development.
Well done Mr President 👏🏼👏🏼👏🏼

Greetings from Nigeria,🇳🇬🇳🇬",Ham,,"['this', 'is', 'a', 'welcome', 'development', 'well', 'done', 'mr', 'president', 'greetings', 'from', 'nigeria']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Piet Noto,2023-09-17T23:49:06.000Z,Mau saya photo seperti Bapak Presiden  didepan kereta cepat ... semoga bisa ke Jakarta,Ham,,"['photo', 'presiden', 'depan', 'kereta', 'cepat', 'moga', 'jakarta']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ciung Wanara,2023-09-15T13:39:24.000Z,Mantaap pa jokowi. Is the best pokonya mah,Ham,,"['mantaap', 'pa', 'jokowi', 'is', 'the', 'best', 'poko', 'mah']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muji Ana,2023-09-14T09:42:50.000Z,"Keren Pak presiden jokowi,sehat selalu  Aamin🤲🤲 moga ingsaalloh lebaran depan pulang cuti ,",Ham,,"['keren', 'presiden', 'jokowi', 'sehat', 'aamin', 'moga', 'ingsaalloh', 'lebaran', 'pulang', 'cuti']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hana Hini,2023-09-14T05:19:23.000Z,"Presiden Joko Widodoo: saya setuju, jualan online dilarang, karena demi menyelamatkan UMKM indonesia yg sepi. Ayo pak berantas toko online......",Spam,,"['presiden', 'joko', 'widodoo', 'tuju', 'jual', 'online', 'larang', 'selamat', 'umkm', 'indonesia', 'yg', 'sepi', 'ayo', 'berantas', 'toko', 'online']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Didi Fadly Regar,2023-09-14T05:15:10.000Z,Mantap Pak Presiden,Ham,,"['mantap', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Marthen Uly,2023-09-13T22:34:58.000Z,Congrats Mr President 👍👌,Ham,,"['congrats', 'mr', 'president']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bakal Sakti,2023-09-13T15:35:26.000Z,Hanya pembenci pak Jokowi yg tidak mau mengakui ke hebatan pak Jokowi,Ham,,"['benci', 'jokowi', 'yg', 'tidak', 'aku', 'hebat', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Jamal Den,2023-09-13T13:30:55.000Z,"Exotic, keren !",Ham,,"['exotic', 'keren']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Aririzso,2023-09-13T12:30:56.000Z,Mantap,Ham,,['mantap']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Endang Susilowati,2023-09-13T12:12:50.000Z,Hebat keren lah bpk Joko Widodo.,Ham,,"['hebat', 'keren', 'bpk', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Elly Kountur,2023-09-13T12:08:22.000Z,Mantap presiden pak Jokowi.,Ham,,"['mantap', 'presiden', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Topo Winarno,2023-09-13T11:01:47.000Z,Mantap pak Jokowi... Presiden is the best,Ham,,"['mantap', 'jokowi', 'presiden', 'is', 'the', 'best']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Maikan Bintoro,2023-09-13T10:55:14.000Z,Kadrun semakin dalam sakit hatinya,Spam,,"['kadrun', 'sakit', 'hati']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Arthur Rarun,2023-09-13T10:53:03.000Z,"Mana Kepedulianmu pada Rakyat Kecil... ??
Janji kemarin ketika Pemilu... Sekarang di Khianati
#SaveRempang",Spam,,"['peduli', 'rakyat', 'janji', 'kemarin', 'milu', 'khianat', 'saverempang']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Baba Log,2023-09-13T10:43:24.000Z,Ok pak☺Selamat🇲🇨,Ham,,"['ok', 'selamat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Trie Soelistiyowati,2023-09-13T10:39:59.000Z,"Alhamdulillaah wa barokallah wa jazaakumaallah untuk bpk. Jokowi&tim, aamiin🤲",Ham,,"['alhamdulillaah', 'wa', 'barokallah', 'wa', 'jazaakumaallah', 'bpk', 'jokowi', 'tim', 'aamiin']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Damuir,2023-09-13T10:37:43.000Z,Amin kamajuan luarbiasa Utuk tabahan asek mautungkan Nagara amin salam sajatra,Spam,,"['amin', 'kamajuan', 'luarbiasa', 'utuk', 'tabah', 'asek', 'mautungkan', 'nagara', 'amin', 'salam', 'sajatra']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rantau M S,2023-09-13T10:05:29.000Z,Kereeen pak Jokowi 🇮🇩👍,Ham,,"['kereeen', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Anita Sinaga Kerkhof,2023-09-13T09:49:19.000Z,Kren banget pak jokowi,Ham,,"['kren', 'banget', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Harty Adi,2023-09-13T09:49:05.000Z,Indonesia top sekarang ya pak presiden,Ham,,"['indonesia', 'top', 'ya', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Merpin Pakpahan,2023-09-13T09:40:53.000Z,Mantaf selamat menikmati pak jokowi bangga bisa ikut andil dalam pengoperasian nya. Gbu,Ham,,"['mantaf', 'selamat', 'nikmat', 'jokowi', 'bangga', 'andil', 'operasi', 'nya', 'gbu']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nanda Shinsusenju,2023-09-13T09:39:56.000Z,Sehat selalu my president♥️,Ham,,"['sehat', 'my', 'president']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,November Rarung,2023-09-21T11:08:50.000Z,Wahh hebat indonesia,Ham,,"['wahh', 'hebat', 'indonesia']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bundae Salwa,2023-09-18T08:52:22.000Z,Selalu sukses ❤️🫰,Ham,,['sukses']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hardy Akung,2023-09-17T21:59:01.000Z,Juoos mantap,Ham,,"['juoos', 'mantap']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,EL Li Heng,2023-09-15T14:40:45.000Z,MANTAPP SWMOGA DENGAN INI PARA PEKERJA KANTOR ATAU DLL YG JAUH JARAK KERJANYA WAJIB PAKE KERETA CEPAT AGAR MENGURANGI KEMACETAN,Ham,,"['mantapp', 'swmoga', 'kerja', 'kantor', 'dll', 'yg', 'jarak', 'kerja', 'wajib', 'pake', 'kereta', 'cepat', 'kurang', 'macet']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tarti Sabdo,2023-09-15T14:25:22.000Z,Maju jaya Indonesiaku..,Ham,,"['maju', 'jaya', 'indonesia']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nyirum Sarhan,2023-09-13T22:32:26.000Z,BPK yg Ter baik 😊🙏🙏,Ham,,"['bpk', 'yg', 'ter']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rahayu,2023-09-13T14:16:29.000Z,"Amin dan alhamdulillah Indonesia maju,, dan keren Bpk jokowi 👍👍👍❤️",Ham,,"['amin', 'alhamdulillah', 'indonesia', 'maju', 'keren', 'bpk', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Zulaikah Chic,2023-09-13T12:38:28.000Z,Luar biasa pk Jokowi,Ham,,"['pk', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Miswar Pane,2023-09-13T11:46:15.000Z,Terimakasih Bapak presiden terbaik Telah membawa kemajuan untuk Indonesia semoga Bapak presiden sehat sukses selalu Indonesia semakin maju,Ham,,"['terimakasih', 'presiden', 'baik', 'bawa', 'maju', 'indonesia', 'moga', 'presiden', 'sehat', 'sukses', 'indonesia', 'maju']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bagas Lurahe Nongkogabok,2023-09-13T11:18:37.000Z,"mbok ya ke pulau rempang pak , apa gk kasihan sama rakyat di sana.",Spam,,"['mbok', 'ya', 'pulau', 'rempang', 'gk', 'kasihan', 'rakyat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hermans,2023-09-13T10:40:36.000Z,Bravo Presiden hebat kita. Bpk. Joko Widodo,Ham,,"['bravo', 'presiden', 'hebat', 'bpk', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hasnidarhanisa Hanisa,2023-09-13T10:32:13.000Z,"@Dgn Biszxjmillaah Yg MasyaAllah SWT ,Pemerintahan Presiden H JokoWidodoNya YaAllah Membawa RI Rahmatanlillalamiin",Ham,,"['biszxjmillaah', 'yg', 'masyaallah', 'swt', 'perintah', 'presiden', 'h', 'jokowidodonya', 'yaallah', 'bawa', 'ri', 'rahmatanlillalamiin']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Meyke R Maanema,2023-09-13T10:16:46.000Z,"Mantap, sukses selalu pak Presiden",Ham,,"['mantap', 'sukses', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rendy Radyanz,2023-09-13T10:05:19.000Z,Sehat selalu buat bapak Presiden Joko Widodo ... amin,Ham,,"['sehat', 'presiden', 'joko', 'widodo', 'amin']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rizkiansyah,2023-09-13T10:00:34.000Z,Bapak sanes Sindang Hela KA wilayah Cipatat 😁,Spam,,"['sanes', 'sindang', 'hela', 'ka', 'wilayah', 'cipatat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Wirianto Hwang,2023-09-13T09:45:11.000Z,Presiden Terbaik Indonesia🇮🇩,Ham,,"['presiden', 'baik', 'indonesia']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Meity Lina Pohan,2023-09-13T09:44:17.000Z,Masih ngeri pak. Lagian jauh dr rumah saya,Ham,,"['ngeri', 'dr', 'rumah']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dobes Manullang,2023-09-18T04:54:39.000Z,Satu lagi presentasi gemilang dicapai dalam kepemimpinan Bapak Presiden Joko Widodo.,Ham,,"['presentasi', 'gemilang', 'capai', 'pimpin', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Agusman Timbul,2023-09-18T04:38:58.000Z,"Terbaik Bapak Presiden Jokowi....
Mantap...",Ham,,"['baik', 'presiden', 'jokowi', 'mantap']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Arif,2023-09-18T02:35:06.000Z,Matap presidenku,Ham,,"['matap', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Jadiaman Rajagukguk,2023-09-16T05:28:38.000Z,Mengurangi kemacetan dan mengurangi CO2.,Ham,,"['kurang', 'macet', 'kurang', 'co']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tony Chandra,2023-09-13T14:28:12.000Z,Save rempang. Indonesia merdeka untuk dijual keasing..,Spam,,"['save', 'rempang', 'indonesia', 'merdeka', 'jual', 'asing']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Gober Noer,2023-09-13T12:56:44.000Z,"Kapan ke Rempang, Batam, Pak? Rakyatmu menunggu,,,
#SaveRempangBatam",Spam,,"['rempang', 'batam', 'rakyat', 'tunggu', 'saverempangbatam']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Musliadi,2023-09-13T12:19:55.000Z,sehat selalu pak presiden,Ham,,"['sehat', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Zainudin,2023-09-13T11:04:40.000Z,MANTAP,Ham,,['mantap']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sitanggang Sakti,2023-09-13T10:35:12.000Z,Krenn.. 👍 Presiden ku 💪💪💪🇮🇩🇮🇩🇮🇩,Ham,,"['krenn', 'presiden', 'ku']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Anita Deasy Sutrasno,2023-09-13T10:03:07.000Z,"Sehat selalu nggih, Paakk Presiden Joko Widodo 😘😍😇😎🔥🇲🇨🇲🇨🇲🇨",Ham,,"['sehat', 'nggih', 'paakk', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Herus Mangun,2023-09-13T09:45:17.000Z,Lha masih belum diresmikan gak tahunya.. 🤦,Ham,,"['lha', 'resmi', 'gak', 'tahu']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hasballah,2023-09-13T14:18:40.000Z,Presiden Luarbiasa👌,Ham,,"['presiden', 'luarbiasa']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Jai Prakash Barnwal,2023-09-13T12:30:51.000Z,Good,Ham,,['good']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Asmur,2023-09-13T12:00:44.000Z,Indonesia 🇮🇩 KU MAJU dan Harus terus MELAJU pembangunan dan kemakmuran nya 🇮🇩🙏,Ham,,"['indonesia', 'ku', 'maju', 'laju', 'bangun', 'makmur', 'nya']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tapu Lele,2023-09-13T11:52:21.000Z,Kereen Banget RI 1 Ku.. 🙏,Ham,,"['kereen', 'banget', 'ri', 'ku']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Marajo Eleon,2023-09-13T11:23:17.000Z,GBU🙏,Ham,,['gbu']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rio Febrian,2023-09-13T10:57:38.000Z,"Klo cm smp Padalarang, itu belum smp bandung kota pak, masih jauh lagi klau mau ke bandung kota nya 🤔",Ham,,"['klo', 'cm', 'smp', 'padalarang', 'smp', 'bandung', 'kota', 'klau', 'bandung', 'kota', 'nya']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Indrajaya Syukri,2023-09-13T10:51:41.000Z,Super keren presiden kami. Semua yang direncakan jadi..,Ham,,"['super', 'keren', 'presiden', 'rencak']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Mary Ann Dudley,2023-09-13T10:50:49.000Z,"Dalam minggu pertama mendaftar di Optimum Invests, saya telah menggandakan pendapatan tahunan saya.  Maklumat, pasukan dan seluruh komuniti sentiasa membantu.  Saya akan menganggap ini sebagai salah satu platform pelaburan kripto dan saham terbaik di seluruh ruang!  Terima kasih banyak Optimum Invests",Spam,,"['minggu', 'daftar', 'optimum', 'invests', 'ganda', 'dapat', 'tahun', 'maklumat', 'pasu', 'komuniti', 'sentiasa', 'bantu', 'anggap', 'salah', 'platform', 'pelabur', 'kripto', 'saham', 'baik', 'ruang', 'terima', 'kasih', 'optimum', 'invests']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Elis Soebroto,2023-09-13T10:09:07.000Z,Mannntap!!!,Ham,,['mannntap']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Asep Nurohman,2023-09-19T03:26:49.000Z,Rutenya kurang jauh pak Presiden coba ke Surabaya 😀😃!joss jauh bingitt 🚄🚅,Ham,,"['rute', 'presiden', 'coba', 'surabaya', 'joss', 'bingitt']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhammad Husein,2023-09-16T14:02:39.000Z,Alhamdulillah disulawesi juga udah ada kereta,Ham,,"['alhamdulillah', 'disulawesi', 'udah', 'kereta']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Handi Afriansya,2023-09-14T13:39:38.000Z,"saya sebagai rakyat ga bangga sma kereta cepet..
karena bagi saya kereta cpt ga ada faedah nya..
yg saya banggain ,kalau ada pemimpin yg bisa mensejahterahkan rakyat rakyat nya..

itu baru sosok pemimpin.",Ham,,"['rakyat', 'ga', 'bangga', 'sma', 'kereta', 'cepet', 'kereta', 'cpt', 'ga', 'faedah', 'nya', 'yg', 'banggain', 'pimpin', 'yg', 'mensejahterahkan', 'rakyat', 'rakyat', 'nya', 'sosok', 'pimpin']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Doy,2023-09-13T16:31:48.000Z,"🔥SHARE & VIRALKAN PENYADAPAN OTAK, PENCURIAN DATA PRIBADI, DAN PERCOBAAN PEMBUNUHAN BERENCANA DI KUDUS JAWA TENGAH INI
https://m.facebook.com/story.php?story_fbid=4484834648228370&id=100001056385432🔥",Spam,,"['share', 'viralkan', 'sadap', 'otak', 'curi', 'data', 'pribadi', 'coba', 'bunuh', 'rencana', 'kudus', 'jawa']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hasballah,2023-09-13T14:17:56.000Z,Presiden Luarbiasa...👌,Ham,,"['presiden', 'luarbiasa']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Lastriana Saragih,2023-09-13T12:58:26.000Z,Woww keren #BapakPresidenkuJokowiYangTerbaik,Ham,,"['woww', 'keren', 'bapakpresidenkujokowiyangterbaik']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Wahjoe Gunawan,2023-09-13T10:42:59.000Z,Lanjutkan high speed trans Jawa - Bali,Ham,,"['lanjut', 'high', 'speed', 'trans', 'jawa', 'bal']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sembok Tinut,2023-09-13T09:39:07.000Z,sehat selalu Bpk Presiden Joko Widodo,Ham,,"['sehat', 'bpk', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhamad Sidki Juliansyah,2023-09-13T09:38:22.000Z,Mantap pack,Ham,,"['mantap', 'pack']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Kumala Sari,2023-09-21T11:21:17.000Z,Ayo pak nyapres lagi genapi 5 periode,Spam,,"['ayo', 'nyapres', 'genap', 'periode']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yuhetty Halim,2023-09-15T03:29:22.000Z,"duh kapan ya saya foto di depan kereta cepat perti pak Presiden Joko Widodo .
lansia gak ada yg antar",Ham,,"['duh', 'ya', 'foto', 'kereta', 'cepat', 'perti', 'presiden', 'joko', 'widodo', 'lansia', 'gak', 'yg']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Fahriiturkii,2023-09-13T09:38:07.000Z,Apakabar batam?,Spam,,"['apakabar', 'batam']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Enno Siregar,2023-09-14T03:27:20.000Z,Enaknya jadi guru mengajari anak muridnya/siswa belajar munafik dengan agama lain. Melarang anak muridnya/siswa jajan luar dari kantin sekolah,Spam,,"['enak', 'guru', 'ajar', 'anak', 'murid', 'siswa', 'ajar', 'munafik', 'agama', 'larang', 'anak', 'murid', 'siswa', 'jajan', 'kantin', 'sekolah']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sandy Baladewa,2023-09-13T09:40:06.000Z,jadikan Cirebon Provinsi pakde Presiden Joko Widodo,Ham,,"['jadi', 'cirebon', 'provinsi', 'pakde', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Anugrah Nugrah,2023-09-13T09:39:35.000Z,Akan lebih istimewa jika harga beras sebanding dng penghasilan buruh pak🥹🙏,Spam,,"['istimewa', 'harga', 'beras', 'banding', 'dng', 'hasil', 'buruh']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Id DMei,2023-09-13T16:26:51.000Z,Semangat pak Presiden Joko Widodo 🤟🤟🤟🤟🤟,Ham,,"['semangat', 'presiden', 'joko', 'widodo']"
